id,host_id,neighborhood_group,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,total_host_listings,availability_365,reviews_in_last_yr
281851,1469036,Manhattan,Harlem,40.8078,-73.95232,Private room,130,5,121,1,258,3
189135,179020,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,142,2,101,1,307,0
189181,912541,Manhattan,Chelsea,40.74907,-74.00281,Private room,282,30,1,1,0,0
249618,1307773,Manhattan,Washington Heights,40.85099,-73.92822,Private room,125,60,4,1,0,0
249704,966806,Brooklyn,Williamsburg,40.71065,-73.94102,Entire home/apt,150,30,21,1,164,4
249867,758441,Brooklyn,Bedford-Stuyvesant,40.68532,-73.91881,Private room,100,30,7,4,365,0
282443,36897,Manhattan,Chinatown,40.7159,-73.99103,Entire home/apt,121,30,77,1,82,1
250323,1311870,Manhattan,Chinatown,40.71643,-73.99931,Entire home/apt,122,30,49,1,0,0
189732,489400,Brooklyn,East New York,40.67346,-73.87263,Entire home/apt,183,3,273,1,298,34
282977,1474071,Brooklyn,Park Slope,40.6732,-73.97998,Private room,135,4,284,1,299,28
189787,915640,Brooklyn,Crown Heights,40.66941,-73.94988,Entire home/apt,108,30,103,1,0,0
250536,1313306,Manhattan,Harlem,40.81146,-73.94469,Private room,125,30,11,2,280,0
250537,1313306,Manhattan,Harlem,40.81128,-73.9433,Entire home/apt,400,30,0,2,327,0
283550,1476954,Manhattan,Hell's Kitchen,40.75981,-73.99138,Entire home/apt,175,30,10,1,0,0
251277,1317343,Manhattan,Upper West Side,40.78615,-73.97394,Private room,156,2,164,1,297,34
190267,918866,Manhattan,Upper East Side,40.7688,-73.95825,Entire home/apt,179,30,45,1,83,4
286662,1491538,Brooklyn,Crown Heights,40.67223,-73.95556,Entire home/apt,110,3,310,1,244,33
190968,922922,Brooklyn,Prospect Heights,40.67914,-73.96443,Entire home/apt,175,3,37,1,0,0
252865,194457,Brooklyn,Prospect Heights,40.67882,-73.97224,Private room,55,30,5,1,0,0
253466,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,48,30,229,9
253471,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,28,30,221,3
253475,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,81,30,230,11
286838,1492339,Manhattan,Harlem,40.80748,-73.95589,Private room,75,30,101,1,0,0
253590,1331850,Manhattan,Upper West Side,40.79846,-73.96512,Private room,205,30,23,1,173,1
253800,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,33,30,232,4
253803,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,28,30,224,3
253806,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,48,30,232,2
253811,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,64,30,229,10
253815,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,339,2,75,30,223,18
253828,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,529,2,11,30,87,3
253839,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,372,2,6,30,222,2
253842,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,336,3,7,30,219,0
253846,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Hotel room,308,2,26,30,220,12
287397,1029021,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,77,30,49,2,209,4
253988,136962,Brooklyn,Fort Greene,40.68604,-73.9697,Private room,160,7,3,1,0,2
254168,417504,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,728,2,7,30,92,0
254409,1336542,Brooklyn,Clinton Hill,40.68136,-73.9654,Entire home/apt,110,1,2,1,0,0
255476,1302029,Brooklyn,Williamsburg,40.71028,-73.95409,Private room,93,30,34,1,126,2
190974,874471,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,130,3,263,1,230,37
191610,927028,Manhattan,Chelsea,40.74735,-74.00208,Private room,128,3,95,1,12,16
287408,1495090,Manhattan,Hell's Kitchen,40.76198,-73.99361,Entire home/apt,175,30,74,1,35,1
255601,1343630,Brooklyn,Bedford-Stuyvesant,40.69100631538244,-73.95017714868206,Entire home/apt,213,4,215,1,299,3
287845,1496847,Brooklyn,Carroll Gardens,40.67933,-73.995,Entire home/apt,259,30,127,1,288,2
255957,506779,Manhattan,Nolita,40.72032,-73.99462,Entire home/apt,495,30,29,2,313,3
257097,315401,Brooklyn,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,193,30,37,1,298,1
258688,436599,Manhattan,West Village,40.74024,-74.00584,Entire home/apt,375,4,57,1,0,9
258690,1359611,Manhattan,Chelsea,40.74642,-74.00411,Entire home/apt,195,365,10,1,0,0
195123,940724,Manhattan,Washington Heights,40.83338,-73.94326,Private room,75,30,232,1,342,0
288726,107853,Manhattan,Little Italy,40.719,-73.99764,Private room,109,4,58,1,0,1
195233,949221,Brooklyn,Prospect-Lefferts Gardens,40.65634,-73.95526,Private room,50,1,59,2,0,0
195240,949221,Brooklyn,Flatbush,40.65468,-73.95721,Private room,60,1,89,2,77,7
195989,611716,Brooklyn,Park Slope,40.67641,-73.98161,Private room,105,3,223,2,214,10
258740,1360043,Manhattan,Harlem,40.81847,-73.94623,Private room,58,1,143,1,0,0
289020,347036,Manhattan,East Village,40.72976,-73.98684,Entire home/apt,188,30,15,1,0,0
258838,1360198,Staten Island,Arrochar,40.591675,-74.065865,Entire home/apt,279,2,54,2,349,25
197931,965453,Manhattan,Hell's Kitchen,40.761436,-73.991791,Entire home/apt,175,3,97,1,0,3
197942,289135,Brooklyn,Bedford-Stuyvesant,40.6836,-73.95445,Entire home/apt,198,7,237,1,256,4
198028,965976,Queens,Ditmars Steinway,40.77728,-73.91278,Shared room,50,75,16,1,242,0
289665,1503831,Manhattan,West Village,40.72864,-74.00453,Entire home/apt,450,20,157,1,0,0
198478,968805,Manhattan,Upper East Side,40.7794,-73.95096,Private room,95,30,40,1,10,2
258930,32613,Manhattan,Chinatown,40.71517,-73.99376,Entire home/apt,95,30,4,1,0,0
289703,815741,Manhattan,SoHo,40.72533,-73.9972,Entire home/apt,249,30,8,1,0,0
292121,169927,Manhattan,Hell's Kitchen,40.76387,-73.98742,Entire home/apt,157,30,6,2,6,0
292324,361254,Manhattan,Hell's Kitchen,40.76314,-73.9868,Private room,80,30,6,1,87,0
260672,1360296,Brooklyn,East New York,40.67516,-73.89233,Entire home/apt,165,3,43,2,326,6
292637,1021834,Brooklyn,Crown Heights,40.67452,-73.96174,Entire home/apt,100,30,0,1,0,0
260755,1366070,Manhattan,Tribeca,40.71704,-74.00908,Entire home/apt,505,7,29,1,164,4
199312,973438,Brooklyn,Williamsburg,40.71053,-73.94216,Private room,100,5,288,1,190,0
200645,933378,Manhattan,Upper East Side,40.76739,-73.9557,Shared room,90,30,0,1,0,0
294227,417504,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,339,2,50,30,232,5
294242,417504,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,328,2,87,30,228,7
294250,45682,Manhattan,Upper West Side,40.77702,-73.97904,Entire home/apt,182,6,125,1,0,6
261259,1370358,Manhattan,West Village,40.73146,-74.00448,Entire home/apt,145,7,11,1,0,0
294259,417504,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,328,3,135,30,206,24
294263,417504,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,328,2,139,30,224,20
294280,417504,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,333,2,42,30,229,10
295231,1387286,Brooklyn,Williamsburg,40.70951,-73.95015,Private room,63,30,1,2,0,0
200955,568325,Manhattan,Stuyvesant Town,40.73125,-73.9811,Entire home/apt,125,30,22,1,98,0
295998,568585,Manhattan,Upper West Side,40.79131,-73.9694,Entire home/apt,375,30,54,1,70,3
261674,1372786,Manhattan,Chelsea,40.74101,-74.00006,Private room,95,30,20,1,0,0
296361,1528912,Queens,Elmhurst,40.73849,-73.87232,Private room,59,30,63,2,0,0
261781,1359519,Manhattan,West Village,40.73221,-74.00448,Entire home/apt,375,30,8,1,0,0
201514,985846,Manhattan,Harlem,40.82553,-73.94511,Entire home/apt,150,30,1,1,0,0
201992,988350,Brooklyn,Park Slope,40.67466,-73.97853,Entire home/apt,190,30,106,1,281,0
202273,918087,Brooklyn,Bedford-Stuyvesant,40.68702,-73.94917,Private room,55,30,72,3,0,0
203901,1000477,Manhattan,Upper East Side,40.76922,-73.95648,Entire home/apt,190,30,8,1,0,0
296717,1530310,Brooklyn,Bedford-Stuyvesant,40.68907,-73.95384,Private room,55,7,21,4,95,0
262405,1376778,Brooklyn,East Flatbush,40.6446,-73.94184,Entire home/apt,101,18,70,1,58,1
298759,1539749,Brooklyn,Bedford-Stuyvesant,40.68435,-73.94825,Private room,55,30,41,3,334,1
262478,535128,Manhattan,Lower East Side,40.71881,-73.9879,Private room,120,30,11,1,0,0
262583,605463,Manhattan,West Village,40.73219,-74.00289,Entire home/apt,332,4,231,1,172,30
263005,1380060,Brooklyn,Fort Greene,40.69643,-73.97698,Entire home/apt,135,30,125,1,44,4
204065,51038,Brooklyn,Clinton Hill,40.687,-73.96149,Entire home/apt,448,2,95,2,318,26
299062,236421,Manhattan,Upper East Side,40.77433,-73.95339,Private room,120,30,0,2,0,0
299531,1220404,Brooklyn,East New York,40.66646,-73.89254,Entire home/apt,95,30,147,2,328,2
205485,1010242,Brooklyn,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,185,3,144,1,227,9
301372,1294674,Brooklyn,Fort Greene,40.6857,-73.97388,Private room,45,30,28,1,0,0
205867,1012691,Brooklyn,Williamsburg,40.72002,-73.94238,Entire home/apt,120,4,115,1,203,14
263232,1381171,Manhattan,Harlem,40.82176,-73.94522,Entire home/apt,157,30,1,1,36,0
263502,1382749,Brooklyn,Williamsburg,40.71838,-73.95617,Entire home/apt,185,180,24,1,365,0
302238,1556814,Manhattan,Harlem,40.80752,-73.94778,Entire home/apt,395,30,7,10,303,0
263888,1384559,Manhattan,Upper West Side,40.79632,-73.97643,Entire home/apt,245,2,225,2,85,40
206316,1014639,Brooklyn,Fort Greene,40.6878,-73.97253,Entire home/apt,157,30,4,1,0,0
206772,1017473,Brooklyn,Williamsburg,40.7125,-73.96598,Entire home/apt,200,30,43,1,270,1
302280,1556814,Manhattan,Harlem,40.8058,-73.94759,Entire home/apt,200,30,9,10,286,1
302309,1556814,Manhattan,Harlem,40.80528,-73.94742,Entire home/apt,395,30,6,10,300,1
302705,1439222,Manhattan,Upper East Side,40.77298,-73.95813,Private room,60,30,2,1,272,1
265036,21188,Brooklyn,Crown Heights,40.67254,-73.95386,Private room,150,30,25,1,180,0
303264,1556814,Manhattan,Harlem,40.8073,-73.94575,Entire home/apt,225,30,7,10,294,0
305211,1570170,Brooklyn,Williamsburg,40.71453,-73.96091,Entire home/apt,225,4,300,1,260,37
305245,1556814,Manhattan,Harlem,40.80557,-73.94801,Entire home/apt,395,30,9,10,292,0
306799,1577961,Brooklyn,Bushwick,40.70674,-73.91959,Private room,67,30,129,1,0,0
310325,745069,Manhattan,Harlem,40.82359,-73.94601,Private room,75,30,34,2,303,0
310524,1597481,Brooklyn,Bedford-Stuyvesant,40.69533,-73.96058,Private room,106,2,55,1,252,25
265145,1390947,Manhattan,Theater District,40.76253,-73.98365,Entire home/apt,200,30,8,1,0,0
265506,1392440,Manhattan,Upper East Side,40.7628,-73.9651,Entire home/apt,496,30,11,1,0,0
206957,1018472,Brooklyn,Sheepshead Bay,40.5847,-73.94088,Private room,72,14,129,2,123,0
311316,1601454,Manhattan,Harlem,40.80193,-73.95098,Private room,149,30,0,2,358,0
208148,1024355,Brooklyn,Williamsburg,40.71955,-73.95471,Entire home/apt,185,30,14,1,0,0
208889,1029021,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,83,30,58,2,163,3
209310,1031148,Queens,Sunnyside,40.73877,-73.92557,Private room,59,7,287,1,195,2
266753,519554,Manhattan,Lower East Side,40.71941,-73.98968,Entire home/apt,250,3,89,3,0,3
267435,1402454,Queens,Rego Park,40.73333,-73.85933,Private room,55,1,25,1,0,0
311356,142147,Queens,Ridgewood,40.70167,-73.90927,Private room,97,30,111,1,363,1
267652,164675,Brooklyn,Kensington,40.64295445222351,-73.97292779394526,Private room,75,13,36,1,138,7
212109,666271,Manhattan,West Village,40.73814,-74.00811,Private room,89,30,11,1,154,1
314982,1617817,Manhattan,East Village,40.73216,-73.98678,Private room,99,5,157,1,261,6
212544,1096084,Brooklyn,Gowanus,40.67828,-73.98414,Entire home/apt,100,30,9,1,0,0
268481,1380703,Brooklyn,Williamsburg,40.7154,-73.94028,Entire home/apt,150,30,1,1,0,0
318021,1632149,Manhattan,Harlem,40.80272,-73.95316,Private room,110,3,72,1,154,12
318187,1633100,Brooklyn,Bushwick,40.70635,-73.92423,Entire home/apt,110,30,85,1,138,22
268868,1408733,Manhattan,Chelsea,40.75048,-74.00134,Entire home/apt,350,4,89,1,10,11
214917,1109658,Staten Island,Emerson Hill,40.60742,-74.14388,Entire home/apt,76,30,2,1,0,0
216080,17571,Brooklyn,Fort Greene,40.69061113135315,-73.97346354666496,Private room,199,2,132,2,279,38
319646,1209728,Queens,Bayside,40.75537,-73.77159,Entire home/apt,150,3,17,1,298,17
218358,1129218,Manhattan,Harlem,40.80592,-73.95172,Private room,70,30,27,1,249,4
269283,1410714,Brooklyn,Crown Heights,40.66385,-73.93229,Entire home/apt,50,30,33,2,20,2
269404,1411399,Queens,Astoria,40.76716,-73.91177,Private room,119,30,19,4,333,0
320865,1643782,Manhattan,Harlem,40.80937,-73.94515,Entire home/apt,135,30,28,1,275,1
219066,447754,Brooklyn,Bensonhurst,40.61943,-73.99232,Entire home/apt,110,10,30,1,124,2
320877,1366194,Brooklyn,Williamsburg,40.71075,-73.95773,Entire home/apt,232,30,26,1,0,0
219922,1139574,Manhattan,Harlem,40.81553,-73.95438,Private room,85,30,37,1,64,0
220563,918087,Brooklyn,Bedford-Stuyvesant,40.68788,-73.95014,Private room,75,30,59,3,0,0
269889,1413098,Queens,Long Island City,40.74536,-73.94903,Private room,95,3,310,1,2,35
321014,1644452,Manhattan,Gramercy,40.73231,-73.98469,Entire home/apt,275,5,18,1,0,0
220739,1144721,Brooklyn,Bushwick,40.70608,-73.92358,Entire home/apt,295,30,120,2,249,3
321136,1644999,Manhattan,Washington Heights,40.83249,-73.94466,Private room,214,4,53,1,119,20
222304,1153993,Manhattan,Chelsea,40.7401,-74.00019,Entire home/apt,149,30,35,1,56,1
270139,1093220,Brooklyn,Bushwick,40.70413,-73.92726,Private room,96,2,33,3,0,12
270231,1366310,Queens,Woodside,40.74496,-73.91167,Private room,95,30,285,2,333,0
322037,1649300,Brooklyn,Williamsburg,40.71923,-73.9582,Entire home/apt,250,30,280,1,297,5
270315,1398639,Brooklyn,Bedford-Stuyvesant,40.68611,-73.93089,Private room,55,30,18,2,310,0
322604,1651591,Brooklyn,Greenpoint,40.71872,-73.95277,Private room,134,1,223,2,14,48
222913,1157620,Manhattan,Lower East Side,40.71254,-73.98352,Entire home/apt,240,30,230,1,249,7
324800,1661965,Brooklyn,Williamsburg,40.71376,-73.94326,Entire home/apt,160,30,25,1,0,0
223930,1164642,Brooklyn,Prospect Heights,40.67319,-73.96804,Entire home/apt,150,30,21,1,331,0
270345,1415590,Manhattan,East Village,40.72499,-73.99198,Entire home/apt,250,6,32,1,88,1
271694,1387370,Manhattan,Midtown,40.75282,-73.97315,Entire home/apt,125,365,19,1,0,0
272026,1423613,Manhattan,Washington Heights,40.85754,-73.92887,Entire home/apt,88,85,21,1,358,0
325429,92788,Manhattan,Upper East Side,40.77534,-73.95106,Entire home/apt,190,4,133,1,179,15
272044,1195295,Manhattan,Lower East Side,40.72123,-73.98451,Entire home/apt,328,3,78,1,355,11
224004,1165231,Manhattan,Harlem,40.80529,-73.95307,Private room,80,30,68,1,71,0
225354,1158300,Brooklyn,Williamsburg,40.71085,-73.96672,Entire home/apt,140,30,11,1,281,0
326832,668564,Manhattan,Upper East Side,40.77516,-73.9537,Entire home/apt,162,30,37,1,0,0
225976,1177947,Staten Island,Shore Acres,40.61019,-74.06757,Entire home/apt,100,4,90,1,304,2
274062,1433395,Manhattan,Harlem,40.80297,-73.95307,Private room,108,2,77,1,34,3
274329,1434654,Queens,Ridgewood,40.70749,-73.916,Entire home/apt,68,30,138,1,187,0
328040,1676487,Manhattan,Murray Hill,40.74838,-73.98214,Entire home/apt,349,30,34,1,217,2
274743,1436404,Manhattan,Upper East Side,40.77549,-73.95128,Entire home/apt,95,15,1,1,329,0
274995,1437621,Brooklyn,Crown Heights,40.66824,-73.9617,Entire home/apt,150,30,8,1,128,0
226021,815977,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,335,3,217,2,117,48
226637,1181908,Brooklyn,Park Slope,40.67734,-73.97504,Private room,99,3,13,2,40,6
328744,890215,Brooklyn,Crown Heights,40.66763,-73.95836,Entire home/apt,195,2,97,5,210,41
227495,959931,Manhattan,Upper West Side,40.78764,-73.97274,Entire home/apt,140,30,104,1,80,1
227715,209460,Brooklyn,Bedford-Stuyvesant,40.6805,-73.94885,Entire home/apt,140,30,260,3,308,3
275976,1417757,Brooklyn,Bedford-Stuyvesant,40.68413,-73.93538,Entire home/apt,125,30,231,3,214,3
328788,1679238,Brooklyn,Bedford-Stuyvesant,40.69897,-73.95002,Private room,70,2,96,3,0,3
276317,130901,Brooklyn,Prospect Heights,40.67782,-73.97205,Entire home/apt,650,3,146,1,315,24
329310,1681546,Manhattan,Chinatown,40.71502,-73.9917,Entire home/apt,225,14,22,1,249,4
277207,1447684,Brooklyn,Greenpoint,40.72842,-73.958,Private room,75,7,17,3,308,0
228317,1191142,Brooklyn,Bedford-Stuyvesant,40.68463,-73.92367,Entire home/apt,145,30,92,1,316,2
333323,1698391,Manhattan,Hell's Kitchen,40.76269,-73.99361,Private room,90,7,150,3,290,3
228925,1194377,Brooklyn,Bedford-Stuyvesant,40.68098,-73.94023,Entire home/apt,100,30,11,1,0,0
230877,292204,Manhattan,East Harlem,40.79147,-73.94629,Entire home/apt,145,30,123,3,331,7
231154,27848,Queens,Jamaica,40.67144,-73.76501,Private room,75,30,31,4,0,0
277883,950657,Brooklyn,Prospect-Lefferts Gardens,40.6556,-73.95389,Entire home/apt,100,30,59,1,0,0
334607,52043,Brooklyn,Williamsburg,40.71529,-73.96032,Entire home/apt,200,30,52,1,0,0
278090,1451723,Manhattan,East Harlem,40.79241,-73.93805,Private room,65,7,261,2,311,21
232612,1217241,Brooklyn,Bedford-Stuyvesant,40.685,-73.94262,Entire home/apt,105,3,421,1,136,58
334781,547177,Manhattan,Harlem,40.82904,-73.93892,Private room,54,1,42,1,336,11
234330,148014,Manhattan,Harlem,40.80413,-73.95756,Entire home/apt,75,30,80,2,160,4
278145,1452026,Queens,Astoria,40.77128,-73.91939,Private room,45,30,3,1,0,0
341961,29209,Brooklyn,Prospect Heights,40.67869,-73.96893,Entire home/apt,115,80,18,1,40,0
278876,368528,Brooklyn,Crown Heights,40.66883,-73.95296,Private room,60,30,1,1,0,0
279857,1420300,Brooklyn,Bedford-Stuyvesant,40.68607,-73.95536,Private room,1200,4,188,1,273,34
382523,732535,Manhattan,Harlem,40.80342,-73.94845,Private room,160,3,11,3,249,0
382524,732535,Manhattan,Harlem,40.80562,-73.94873,Private room,180,3,21,3,249,3
234870,1229984,Queens,Long Island City,40.74499,-73.95372,Private room,50,30,65,3,0,0
235515,1234135,Queens,Richmond Hill,40.70148,-73.82972,Private room,56,3,76,3,351,10
342127,753766,Brooklyn,Flatbush,40.65366,-73.96135,Private room,60,30,4,1,277,0
235552,1234405,Brooklyn,South Slope,40.66386,-73.98519,Entire home/apt,300,30,38,1,159,0
235651,83257,Manhattan,Chelsea,40.74168,-74.00339,Private room,110,30,86,2,309,0
385657,1930204,Brooklyn,Williamsburg,40.70364,-73.93484,Private room,70,9,2,1,0,0
342995,1740216,Manhattan,Harlem,40.81319,-73.94194,Private room,120,3,90,1,50,2
385824,1931205,Bronx,Spuyten Duyvil,40.88095,-73.91701,Entire home/apt,136,2,113,1,326,30
235951,1236070,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,160,29,153,1,52,4
343276,1732559,Manhattan,Hell's Kitchen,40.75622,-73.99455,Private room,109,4,161,3,116,24
235960,1236817,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,200,30,111,1,317,6
386507,1934317,Manhattan,Harlem,40.80872,-73.94327,Shared room,150,30,5,1,362,0
343971,10609846,Manhattan,Harlem,40.83243,-73.94817,Private room,200,1,56,1,179,0
386744,1935291,Manhattan,Upper East Side,40.77,-73.95842,Private room,120,30,104,1,132,2
386799,1935605,Manhattan,Midtown,40.7616,-73.97715,Entire home/apt,250,3,116,1,0,0
236671,1240820,Brooklyn,Williamsburg,40.71732,-73.95561,Entire home/apt,160,30,165,1,0,0
344082,1732559,Manhattan,Hell's Kitchen,40.75557,-73.99411,Entire home/apt,199,30,59,3,92,1
239733,1256874,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,75,30,55,1,311,2
344092,1745402,Brooklyn,Sunset Park,40.64368,-74.02102,Entire home/apt,70,18,19,1,0,0
239899,1258363,Brooklyn,Prospect-Lefferts Gardens,40.66278,-73.95886,Entire home/apt,65,30,7,1,0,0
387666,1939728,Manhattan,Washington Heights,40.83521,-73.93836,Private room,99,30,10,1,135,1
350168,1774431,Brooklyn,Park Slope,40.67534,-73.98345,Entire home/apt,175,30,10,1,159,1
389482,1947974,Queens,Briarwood,40.71215,-73.81692,Private room,75,30,58,2,365,0
392948,312722,Brooklyn,Williamsburg,40.71009,-73.96604,Private room,55,30,14,3,263,1
394026,1651591,Brooklyn,Greenpoint,40.72044,-73.95377,Private room,200,30,4,2,109,0
394111,1947974,Queens,Briarwood,40.71044,-73.81703,Private room,75,30,16,2,365,0
239934,737845,Manhattan,East Village,40.73193,-73.98511,Entire home/apt,340,12,43,1,0,1
351859,417652,Manhattan,Chelsea,40.74828,-73.9917,Entire home/apt,289,4,114,1,293,24
467866,2321870,Manhattan,West Village,40.73054,-74.00613,Private room,100,2,225,1,61,9
396636,1981742,Manhattan,Harlem,40.82903,-73.94204,Entire home/apt,135,30,42,1,303,0
352651,1785800,Brooklyn,Prospect-Lefferts Gardens,40.66,-73.95203,Private room,83,5,11,3,220,0
397034,70234,Manhattan,Upper West Side,40.78221,-73.98357,Private room,126,30,25,1,218,0
397297,1982209,Manhattan,East Village,40.72593,-73.98278,Entire home/apt,225,30,93,1,0,0
470330,2333508,Brooklyn,Williamsburg,40.71569,-73.93716,Private room,45,4,1,1,4,1
470498,2334269,Manhattan,Battery Park City,40.71051,-74.01724,Private room,65,30,8,1,0,0
353317,314377,Manhattan,Chinatown,40.71481,-73.99059,Private room,140,30,160,1,157,1
471712,1274269,Manhattan,Harlem,40.80631,-73.95579,Private room,86,30,74,1,0,0
355106,85202288,Brooklyn,Prospect-Lefferts Gardens,40.66257,-73.95761,Private room,63,30,44,1,249,0
